source_id	source_status	support_target	edge_policy	r3_item	provenance_note
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	E-proto-mcp_adapter	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	E-proto-a2a_adapter	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	E-proto-agui_event_surface	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	M-core-adapter_registry	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	M-core-architecture_manifest	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	M-core-trace_manifest	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	M-proto-mcp_adapter_manifest	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	M-proto-mcp_tool_inventory	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	M-proto-a2a_peer_manifest	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	M-proto-agui_event_manifest	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	R3-PROTO:MCP	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	R3-PROTO:A2A	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	R3-PROTO:AG-UI	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	INV-15	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	INV-21	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	INV-22	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.5	current_r3_direct	INV-23	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	C3	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	C4	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	E-core-lease	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	E-core-actor	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	E-core-trust_state	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	M-core-lease_manifest	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	M-core-agent_identity	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	M-core-agent_trust_registry	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	M-core-state_environment	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	M-proto-a2a_peer_manifest	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	INV-3	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	INV-4	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	INV-23	provenance/protocol-runtime.md
a2a-latest-spec	primary_url_confirmed	R2.6	current_r3_direct	INV-26	provenance/protocol-runtime.md
a2a-v1-announcement	primary_url_confirmed	F-3	current_r3_direct	C4	provenance/protocol-runtime.md
a2a-v1-announcement	primary_url_confirmed	F-3	current_r3_direct	C7	provenance/protocol-runtime.md
a2a-v1-announcement	primary_url_confirmed	F-3	current_r3_direct	E-proto-a2a_adapter	provenance/protocol-runtime.md
a2a-v1-announcement	primary_url_confirmed	F-3	current_r3_direct	M-proto-a2a_peer_manifest	provenance/protocol-runtime.md
a2a-v1-announcement	primary_url_confirmed	F-3	current_r3_direct	CAP-external_agent_task	provenance/protocol-runtime.md
a2a-v1-announcement	primary_url_confirmed	F-3	current_r3_direct	R3-PROTO:A2A	provenance/protocol-runtime.md
a2a-v1-announcement	primary_url_confirmed	F-3	current_r3_direct	INV-23	provenance/protocol-runtime.md
a2a-agent-discovery	primary_url_confirmed	F-3	current_r3_direct	C4	provenance/protocol-runtime.md
a2a-agent-discovery	primary_url_confirmed	F-3	current_r3_direct	C7	provenance/protocol-runtime.md
a2a-agent-discovery	primary_url_confirmed	F-3	current_r3_direct	E-proto-a2a_adapter	provenance/protocol-runtime.md
a2a-agent-discovery	primary_url_confirmed	F-3	current_r3_direct	M-proto-a2a_peer_manifest	provenance/protocol-runtime.md
a2a-agent-discovery	primary_url_confirmed	F-3	current_r3_direct	CAP-external_agent_task	provenance/protocol-runtime.md
a2a-agent-discovery	primary_url_confirmed	F-3	current_r3_direct	R3-PROTO:A2A	provenance/protocol-runtime.md
a2a-agent-discovery	primary_url_confirmed	F-3	current_r3_direct	INV-23	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	F-9	current_r3_direct	C2	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	F-9	current_r3_direct	C7	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	F-9	current_r3_direct	E-proto-mcp_adapter	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	F-9	current_r3_direct	M-proto-mcp_adapter_manifest	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	F-9	current_r3_direct	M-proto-mcp_tool_inventory	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	F-9	current_r3_direct	R3-PROTO:MCP	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	F-9	current_r3_direct	INV-22	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	C7	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	E-proto-mcp_adapter	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	E-proto-a2a_adapter	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	E-proto-agui_event_surface	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	M-core-adapter_registry	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	M-core-architecture_manifest	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	M-core-trace_manifest	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	M-proto-mcp_adapter_manifest	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	M-proto-mcp_tool_inventory	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	M-proto-a2a_peer_manifest	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	M-proto-agui_event_manifest	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	R3-PROTO:MCP	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	R3-PROTO:A2A	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	R3-PROTO:AG-UI	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	INV-15	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	INV-21	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	INV-22	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.5	current_r3_direct	INV-23	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	C6	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	C7	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-core-security_inventory	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-sec-taint_map	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-sec-worker_sandbox_policy	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-sec-spend_ledger	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-sec-local_ui_policy	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-sec-supply_chain_attestation	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-sec-aibom_manifest	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-proto-mcp_adapter_manifest	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-proto-mcp_tool_inventory	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	M-proto-a2a_peer_manifest	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-1	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-3	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-4	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-5	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-6	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-8	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-9	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-14	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-18	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-19	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-20	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-21	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-22	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-23	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-24	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-25	provenance/protocol-runtime.md
mcp-released-spec	primary_url_confirmed	R2.12	current_r3_direct	INV-26	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	F-9	current_r3_direct	C2	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	F-9	current_r3_direct	C7	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	F-9	current_r3_direct	E-proto-mcp_adapter	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	F-9	current_r3_direct	M-proto-mcp_adapter_manifest	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	F-9	current_r3_direct	M-proto-mcp_tool_inventory	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	F-9	current_r3_direct	R3-PROTO:MCP	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	F-9	current_r3_direct	INV-22	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	C6	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	C7	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-core-security_inventory	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-sec-taint_map	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-sec-worker_sandbox_policy	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-sec-spend_ledger	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-sec-local_ui_policy	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-sec-supply_chain_attestation	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-sec-aibom_manifest	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-proto-mcp_adapter_manifest	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-proto-mcp_tool_inventory	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	M-proto-a2a_peer_manifest	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-1	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-3	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-4	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-5	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-6	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-8	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-9	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-14	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-18	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-19	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-20	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-21	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-22	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-23	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-24	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-25	provenance/protocol-runtime.md
mcp-security-best-practices	primary_url_confirmed	R2.12	current_r3_direct	INV-26	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	F-9	current_r3_direct	C2	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	F-9	current_r3_direct	C7	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	F-9	current_r3_direct	E-proto-mcp_adapter	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	F-9	current_r3_direct	M-proto-mcp_adapter_manifest	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	F-9	current_r3_direct	M-proto-mcp_tool_inventory	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	F-9	current_r3_direct	R3-PROTO:MCP	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	F-9	current_r3_direct	INV-22	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	C6	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	C7	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-core-security_inventory	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-sec-taint_map	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-sec-worker_sandbox_policy	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-sec-spend_ledger	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-sec-local_ui_policy	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-sec-supply_chain_attestation	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-sec-aibom_manifest	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-proto-mcp_adapter_manifest	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-proto-mcp_tool_inventory	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	M-proto-a2a_peer_manifest	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-1	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-3	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-4	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-5	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-6	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-8	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-9	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-14	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-18	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-19	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-20	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-21	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-22	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-23	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-24	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-25	provenance/protocol-runtime.md
mcp-authorization-draft	draft_or_advisory	R2.12	current_r3_direct	INV-26	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	C3	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	C4	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	E-core-event	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	E-core-lease	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	M-core-event_log	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	M-core-lease_manifest	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	M-core-state_environment	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	INV-7	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	INV-13	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	F-11	current_r3_direct	INV-26	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	C3	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	C4	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	E-core-event	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	E-core-lease	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	M-core-event_log	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	M-core-lease_manifest	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	M-core-state_environment	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	INV-7	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	INV-13	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.4	current_r3_direct	INV-26	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	C3	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	C4	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	E-core-lease	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	E-core-actor	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	E-core-trust_state	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	M-core-lease_manifest	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	M-core-agent_identity	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	M-core-agent_trust_registry	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	M-core-state_environment	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	M-proto-a2a_peer_manifest	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	INV-3	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	INV-4	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	INV-23	provenance/protocol-runtime.md
sqlite-wal	primary_url_confirmed	R2.6	current_r3_direct	INV-26	provenance/protocol-runtime.md
otel-genai-repo	development_status_primary	F-10	current_r3_direct	M-core-trace_manifest	provenance/protocol-runtime.md
otel-genai-repo	development_status_primary	R2.10	current_r3_direct	C6	provenance/protocol-runtime.md
otel-genai-repo	development_status_primary	R2.10	current_r3_direct	M-core-security_inventory	provenance/protocol-runtime.md
otel-genai-repo	development_status_primary	R2.10	current_r3_direct	M-sec-supply_chain_attestation	provenance/protocol-runtime.md
otel-genai-repo	development_status_primary	R2.10	current_r3_direct	M-sec-aibom_manifest	provenance/protocol-runtime.md
otel-genai-repo	development_status_primary	R2.10	current_r3_direct	M-core-trace_manifest	provenance/protocol-runtime.md
otel-genai-repo	development_status_primary	R2.10	current_r3_direct	INV-14	provenance/protocol-runtime.md
otel-genai-repo	development_status_primary	R2.10	current_r3_direct	INV-24	provenance/protocol-runtime.md
otel-genai-readme	development_status_primary	F-10	current_r3_direct	M-core-trace_manifest	provenance/protocol-runtime.md
otel-genai-readme	development_status_primary	R2.10	current_r3_direct	C6	provenance/protocol-runtime.md
otel-genai-readme	development_status_primary	R2.10	current_r3_direct	M-core-security_inventory	provenance/protocol-runtime.md
otel-genai-readme	development_status_primary	R2.10	current_r3_direct	M-sec-supply_chain_attestation	provenance/protocol-runtime.md
otel-genai-readme	development_status_primary	R2.10	current_r3_direct	M-sec-aibom_manifest	provenance/protocol-runtime.md
otel-genai-readme	development_status_primary	R2.10	current_r3_direct	M-core-trace_manifest	provenance/protocol-runtime.md
otel-genai-readme	development_status_primary	R2.10	current_r3_direct	INV-14	provenance/protocol-runtime.md
otel-genai-readme	development_status_primary	R2.10	current_r3_direct	INV-24	provenance/protocol-runtime.md
comfy-cloud-overview	primary_url_confirmed	F-4	current_r3_direct	C2	provenance/image-runtime-optional.md
comfy-cloud-overview	primary_url_confirmed	F-4	current_r3_direct	E-core-provider_job	provenance/image-runtime-optional.md
comfy-cloud-overview	primary_url_confirmed	F-4	current_r3_direct	M-core-job_manifest	provenance/image-runtime-optional.md
comfy-cloud-overview	primary_url_confirmed	F-4	current_r3_direct	M-core-cost_estimate	provenance/image-runtime-optional.md
comfy-cloud-overview	primary_url_confirmed	F-4	current_r3_direct	M-core-side_effect_request	provenance/image-runtime-optional.md
comfy-cloud-overview	primary_url_confirmed	F-4	current_r3_direct	M-core-side_effect_result	provenance/image-runtime-optional.md
comfy-cloud-overview	primary_url_confirmed	F-4	current_r3_direct	INV-10	provenance/image-runtime-optional.md
comfy-cloud-overview	primary_url_confirmed	F-4	current_r3_direct	INV-20	provenance/image-runtime-optional.md
comfy-cloud-overview	primary_url_confirmed	F-4	current_r3_direct	INV-25	provenance/image-runtime-optional.md
comfy-cloud-api-reference	primary_url_confirmed	F-4	current_r3_direct	C2	provenance/image-runtime-optional.md
comfy-cloud-api-reference	primary_url_confirmed	F-4	current_r3_direct	E-core-provider_job	provenance/image-runtime-optional.md
comfy-cloud-api-reference	primary_url_confirmed	F-4	current_r3_direct	M-core-job_manifest	provenance/image-runtime-optional.md
comfy-cloud-api-reference	primary_url_confirmed	F-4	current_r3_direct	M-core-cost_estimate	provenance/image-runtime-optional.md
comfy-cloud-api-reference	primary_url_confirmed	F-4	current_r3_direct	M-core-side_effect_request	provenance/image-runtime-optional.md
comfy-cloud-api-reference	primary_url_confirmed	F-4	current_r3_direct	M-core-side_effect_result	provenance/image-runtime-optional.md
comfy-cloud-api-reference	primary_url_confirmed	F-4	current_r3_direct	INV-10	provenance/image-runtime-optional.md
comfy-cloud-api-reference	primary_url_confirmed	F-4	current_r3_direct	INV-20	provenance/image-runtime-optional.md
comfy-cloud-api-reference	primary_url_confirmed	F-4	current_r3_direct	INV-25	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-asset_manifest	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-workflow_import	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-workflow_plan	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-graph_patch_manifest	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-creator_intake	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-questionnaire_session	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-result_manifest	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-review_gallery_session	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-feedback	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-pack.image-loop_state	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-sec-aibom_manifest	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	M-core-security_inventory	provenance/image-runtime-optional.md
comfy-cloud-get-started	primary_url_confirmed	F-5	current_r3_direct	INV-14	provenance/image-runtime-optional.md
